∞¸√¯º“∏Ì,∞¸√¯Ω√∞£,¿ßµµ,∞Êµµ,¡∂¿ß(cm),ºˆø¬(°…),ø∞∫–(PSU),¿Ø¿«∆ƒ∞Ì(m),¿Ø¿«∆ƒ¡÷±‚(sec),√÷¥Î∆ƒ∞Ì(m),√÷¥Î∆ƒ¡÷±‚(sec),«≥º”(m/s),,«≥«‚(deg),±‚ø¬(°…),±‚æ–(hPa),Ω√¡§(m)
¿Œ√µº€µµ,2022-11-30 3:03,37.338056,126.586111,204,-,-,-,-,-,-,7.7,∫œ,359,-2.4,1029.2,-
¿Œ√µº€µµ,2022-11-30 3:04,37.338056,126.586111,204,-,-,-,-,-,-,8.4,∫œ,350,-2.1,1029.5,-
¿Œ√µº€µµ,2022-11-30 3:05,37.338056,126.586111,202,-,-,-,-,-,-,9,∫œ,354,-1.9,1029.3,-
¿Œ√µº€µµ,2022-11-30 3:06,37.338056,126.586111,202,-,-,-,-,-,-,9.1,∫œ∫œº≠,345,-2.3,1029.2,-
¿Œ√µº€µµ,2022-11-30 3:07,37.338056,126.586111,202,-,-,-,-,-,-,7.8,∫œ,350,-2.5,1029.6,-
¿Œ√µº€µµ,2022-11-30 3:08,37.338056,126.586111,199,-,-,-,-,-,-,8.2,∫œ,355,-2.5,1029.4,-
¿Œ√µº€µµ,2022-11-30 3:09,37.338056,126.586111,200,-,-,-,-,-,-,10,∫œ∫œº≠,338,-2.4,1029.3,-
¿Œ√µº€µµ,2022-11-30 3:10,37.338056,126.586111,200,-,-,-,-,-,-,6.9,∫œ,349,-2.5,1029.6,-
¿Œ√µº€µµ,2022-11-30 3:11,37.338056,126.586111,200,-,-,-,-,-,-,8.1,∫œ,350,-2.4,1029.5,-
¿Œ√µº€µµ,2022-11-30 3:12,37.338056,126.586111,198,-,-,-,-,-,-,8.4,∫œ,354,-2.5,1029.5,-
¿Œ√µº€µµ,2022-11-30 3:13,37.338056,126.586111,198,-,-,-,-,-,-,8.6,∫œ∫œº≠,348,-2.4,1029.5,-
¿Œ√µº€µµ,2022-11-30 3:14,37.338056,126.586111,198,-,-,-,-,-,-,8.6,∫œ∫œº≠,348,-2.4,1029.5,-
¿Œ√µº€µµ,2022-11-30 3:15,37.338056,126.586111,198,-,-,-,-,-,-,8.5,∫œ∫œº≠,338,-2.4,1029.5,-
¿Œ√µº€µµ,2022-11-30 3:16,37.338056,126.586111,196,-,-,-,-,-,-,8.5,∫œ∫œº≠,340,-2.3,1029.3,-
¿Œ√µº€µµ,2022-11-30 3:17,37.338056,126.586111,197,-,-,-,-,-,-,7.2,∫œ,353,-2.5,1029.6,-
¿Œ√µº€µµ,2022-11-30 3:18,37.338056,126.586111,195,-,-,-,-,-,-,7.2,∫œ,353,-2.5,1029.6,-
¿Œ√µº€µµ,2022-11-30 3:19,37.338056,126.586111,195,-,-,-,-,-,-,7.9,∫œ∫œº≠,347,-2.4,1029.7,-
¿Œ√µº€µµ,2022-11-30 3:20,37.338056,126.586111,195,-,-,-,-,-,-,8.5,∫œ∫œº≠,344,-2.4,1029.7,-
¿Œ√µº€µµ,2022-11-30 3:21,37.338056,126.586111,195,-,-,-,-,-,-,8.7,∫œ∫œº≠,346,-2.5,1029.7,-
¿Œ√µº€µµ,2022-11-30 3:22,37.338056,126.586111,194,-,-,-,-,-,-,7.5,∫œ,350,-2.7,1029.5,-
¿Œ√µº€µµ,2022-11-30 3:23,37.338056,126.586111,195,-,-,-,-,-,-,7.7,∫œ,358,-2.7,1029.6,-
¿Œ√µº€µµ,2022-11-30 3:24,37.338056,126.586111,193,-,-,-,-,-,-,8.8,∫œ∫œº≠,345,-2.5,1029.6,-
¿Œ√µº€µµ,2022-11-30 3:25,37.338056,126.586111,193,-,-,-,-,-,-,8.1,∫œ∫œº≠,345,-2.5,1029.7,-
¿Œ√µº€µµ,2022-11-30 3:26,37.338056,126.586111,193,-,-,-,-,-,-,9.4,∫œ∫œº≠,333,-2.7,1029.5,-
¿Œ√µº€µµ,2022-11-30 3:27,37.338056,126.586111,194,-,-,-,-,-,-,10,∫œ∫œº≠,334,-2.7,1029.6,-
¿Œ√µº€µµ,2022-11-30 3:28,37.338056,126.586111,192,-,-,-,-,-,-,8.8,∫œ∫œº≠,338,-2.8,1029.8,-
¿Œ√µº€µµ,2022-11-30 3:29,37.338056,126.586111,193,-,-,-,-,-,-,8.8,∫œ∫œº≠,340,-2.6,1029.7,-
¿Œ√µº€µµ,2022-11-30 3:30,37.338056,126.586111,194,-,-,-,-,-,-,8.3,∫œ∫œº≠,346,-2.4,1029.7,-
¿Œ√µº€µµ,2022-11-30 3:31,37.338056,126.586111,192,-,-,-,-,-,-,8.1,∫œ∫œº≠,348,-2.7,1029.8,-
¿Œ√µº€µµ,2022-11-30 3:32,37.338056,126.586111,193,-,-,-,-,-,-,7.3,∫œ,353,-2.9,1029.7,-
¿Œ√µº€µµ,2022-11-30 3:33,37.338056,126.586111,193,-,-,-,-,-,-,7.7,∫œ∫œº≠,345,-2.7,1029.7,-
¿Œ√µº€µµ,2022-11-30 3:34,37.338056,126.586111,192,-,-,-,-,-,-,9,∫œ∫œº≠,346,-2.4,1029.8,-
¿Œ√µº€µµ,2022-11-30 3:35,37.338056,126.586111,192,-,-,-,-,-,-,8.7,∫œ,349,-2.6,1029.9,-
¿Œ√µº€µµ,2022-11-30 3:36,37.338056,126.586111,192,-,-,-,-,-,-,8.7,∫œ,349,-2.6,1030,-
¿Œ√µº€µµ,2022-11-30 3:37,37.338056,126.586111,192,-,-,-,-,-,-,7.7,∫œ,352,-2.7,1029.9,-
¿Œ√µº€µµ,2022-11-30 3:38,37.338056,126.586111,194,-,-,-,-,-,-,7.7,∫œ,352,-2.7,1029.9,-
¿Œ√µº€µµ,2022-11-30 3:39,37.338056,126.586111,192,-,-,-,-,-,-,8.2,∫œ∫œº≠,342,-2.5,1029.8,-
¿Œ√µº€µµ,2022-11-30 3:40,37.338056,126.586111,193,-,-,-,-,-,-,9.7,∫œ∫œº≠,343,-2.3,1029.7,-
¿Œ√µº€µµ,2022-11-30 3:41,37.338056,126.586111,192,-,-,-,-,-,-,9.1,∫œ∫œº≠,345,-2.7,1029.8,-
¿Œ√µº€µµ,2022-11-30 3:42,37.338056,126.586111,193,-,-,-,-,-,-,8.5,∫œ∫œº≠,343,-2.9,1029.8,-
¿Œ√µº€µµ,2022-11-30 3:43,37.338056,126.586111,192,-,-,-,-,-,-,8.1,∫œ∫œº≠,340,-2.9,1030.2,-
¿Œ√µº€µµ,2022-11-30 3:44,37.338056,126.586111,193,-,-,-,-,-,-,7.6,∫œ,354,-2.7,1029.9,-
¿Œ√µº€µµ,2022-11-30 3:45,37.338056,126.586111,194,-,-,-,-,-,-,8.7,∫œ,350,-2.5,1029.9,-
¿Œ√µº€µµ,2022-11-30 3:46,37.338056,126.586111,193,-,-,-,-,-,-,9.2,∫œ,356,-2.5,1030.1,-
¿Œ√µº€µµ,2022-11-30 3:47,37.338056,126.586111,194,-,-,-,-,-,-,9.5,∫œ∫œº≠,345,-2.7,1030,-
¿Œ√µº€µµ,2022-11-30 3:48,37.338056,126.586111,194,-,-,-,-,-,-,8.7,∫œ∫œº≠,346,-2.8,1030,-
¿Œ√µº€µµ,2022-11-30 3:49,37.338056,126.586111,194,-,-,-,-,-,-,8.5,∫œ∫œº≠,346,-2.8,1029.9,-
¿Œ√µº€µµ,2022-11-30 3:50,37.338056,126.586111,195,-,-,-,-,-,-,9.1,∫œ∫œº≠,333,-2.8,1029.8,-
¿Œ√µº€µµ,2022-11-30 3:51,37.338056,126.586111,195,-,-,-,-,-,-,10.7,∫œ∫œº≠,333,-2.6,1029.6,-
¿Œ√µº€µµ,2022-11-30 3:52,37.338056,126.586111,195,-,-,-,-,-,-,10.3,∫œ∫œº≠,333,-2.8,1029.9,-
¿Œ√µº€µµ,2022-11-30 3:53,37.338056,126.586111,195,-,-,-,-,-,-,10.7,∫œ∫œº≠,336,-2.8,1029.9,-
¿Œ√µº€µµ,2022-11-30 3:54,37.338056,126.586111,195,-,-,-,-,-,-,9.2,∫œ∫œº≠,335,-2.8,1030.1,-
¿Œ√µº€µµ,2022-11-30 3:55,37.338056,126.586111,196,-,-,-,-,-,-,9,∫œ∫œº≠,347,-2.8,1030.1,-
¿Œ√µº€µµ,2022-11-30 3:56,37.338056,126.586111,196,-,-,-,-,-,-,8.1,∫œ∫œº≠,348,-2.9,1030,-
¿Œ√µº€µµ,2022-11-30 3:57,37.338056,126.586111,197,-,-,-,-,-,-,8.1,∫œ∫œº≠,348,-2.9,1029.9,-
¿Œ√µº€µµ,2022-11-30 3:58,37.338056,126.586111,197,-,-,-,-,-,-,8.1,∫œ,354,-3,1030,-
¿Œ√µº€µµ,2022-11-30 3:59,37.338056,126.586111,198,-,-,-,-,-,-,8.3,∫œ,352,-3,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:00,37.338056,126.586111,198,-,-,-,-,-,-,9.2,∫œ∫œº≠,341,-2.9,1030.1,-
¿Œ√µº€µµ,2022-11-30 4:01,37.338056,126.586111,198,-,-,-,-,-,-,9.7,∫œ∫œº≠,335,-3,1030,-
¿Œ√µº€µµ,2022-11-30 4:02,37.338056,126.586111,200,-,-,-,-,-,-,8.9,∫œ∫œº≠,342,-3,1030,-
¿Œ√µº€µµ,2022-11-30 4:03,37.338056,126.586111,199,-,-,-,-,-,-,8.2,∫œ,354,-2.9,1030,-
¿Œ√µº€µµ,2022-11-30 4:04,37.338056,126.586111,200,-,-,-,-,-,-,7.8,∫œ,355,-2.9,1030.1,-
¿Œ√µº€µµ,2022-11-30 4:05,37.338056,126.586111,200,-,-,-,-,-,-,8.8,∫œ∫œº≠,345,-2.9,1030.1,-
¿Œ√µº€µµ,2022-11-30 4:06,37.338056,126.586111,200,-,-,-,-,-,-,7.9,∫œ∫œº≠,342,-2.9,1030,-
¿Œ√µº€µµ,2022-11-30 4:07,37.338056,126.586111,201,-,-,-,-,-,-,7.7,∫œ∫œº≠,344,-2.9,1029.6,-
¿Œ√µº€µµ,2022-11-30 4:08,37.338056,126.586111,202,-,-,-,-,-,-,8,∫œ∫œº≠,345,-2.9,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:09,37.338056,126.586111,202,-,-,-,-,-,-,7,∫œ,350,-2.8,1029.6,-
¿Œ√µº€µµ,2022-11-30 4:10,37.338056,126.586111,204,-,-,-,-,-,-,9.4,∫œ∫œº≠,339,-2.9,1029.7,-
¿Œ√µº€µµ,2022-11-30 4:11,37.338056,126.586111,202,-,-,-,-,-,-,9.4,∫œ∫œº≠,341,-2.9,1029.7,-
¿Œ√µº€µµ,2022-11-30 4:12,37.338056,126.586111,203,-,-,-,-,-,-,10.1,∫œ∫œº≠,339,-3.1,1029.7,-
¿Œ√µº€µµ,2022-11-30 4:13,37.338056,126.586111,204,-,-,-,-,-,-,7.7,∫œ∫œº≠,347,-3.4,1029.7,-
¿Œ√µº€µµ,2022-11-30 4:14,37.338056,126.586111,204,-,-,-,-,-,-,8.5,∫œ,353,-3.1,1029.5,-
¿Œ√µº€µµ,2022-11-30 4:15,37.338056,126.586111,205,-,-,-,-,-,-,8.5,∫œ,353,-3.1,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:16,37.338056,126.586111,205,-,-,-,-,-,-,7.8,∫œ,352,-3.1,1029.7,-
¿Œ√µº€µµ,2022-11-30 4:17,37.338056,126.586111,206,-,-,-,-,-,-,7.8,∫œ,352,-3.1,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:18,37.338056,126.586111,207,-,-,-,-,-,-,7.5,∫œ,358,-3.4,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:19,37.338056,126.586111,207,-,-,-,-,-,-,7.5,∫œ,358,-3.4,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:20,37.338056,126.586111,208,-,-,-,-,-,-,6.9,∫œ∫œº≠,346,-3.3,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:21,37.338056,126.586111,209,-,-,-,-,-,-,6.9,∫œ∫œº≠,346,-3.3,1029.7,-
¿Œ√µº€µµ,2022-11-30 4:22,37.338056,126.586111,210,-,-,-,-,-,-,6.9,∫œ,353,-3.3,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:23,37.338056,126.586111,212,-,-,-,-,-,-,9.4,∫œ∫œº≠,339,-3.2,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:24,37.338056,126.586111,212,-,-,-,-,-,-,8.9,∫œ∫œº≠,338,-3.3,1029.7,-
¿Œ√µº€µµ,2022-11-30 4:25,37.338056,126.586111,212,-,-,-,-,-,-,8.1,∫œ∫œº≠,340,-3.4,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:26,37.338056,126.586111,214,-,-,-,-,-,-,8,∫œ,353,-3.4,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:27,37.338056,126.586111,214,-,-,-,-,-,-,7.3,∫œ,355,-3.2,1030.1,-
¿Œ√µº€µµ,2022-11-30 4:28,37.338056,126.586111,215,-,-,-,-,-,-,6.7,∫œ,349,-3.1,1030.1,-
¿Œ√µº€µµ,2022-11-30 4:29,37.338056,126.586111,215,-,-,-,-,-,-,6.2,∫œ,2,-3,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:30,37.338056,126.586111,215,-,-,-,-,-,-,5.4,∫œ,351,-2.9,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:31,37.338056,126.586111,218,-,-,-,-,-,-,6.1,∫œ,10,-2.8,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:32,37.338056,126.586111,218,-,-,-,-,-,-,7.7,∫œ,6,-2.9,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:33,37.338056,126.586111,220,-,-,-,-,-,-,6.3,∫œ,10,-3.1,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:34,37.338056,126.586111,220,-,-,-,-,-,-,6.3,∫œ,10,-3.1,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:35,37.338056,126.586111,222,-,-,-,-,-,-,6.7,∫œ,5,-3.1,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:36,37.338056,126.586111,223,-,-,-,-,-,-,6.7,∫œ,5,-3.1,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:37,37.338056,126.586111,224,-,-,-,-,-,-,6.7,∫œ,5,-3.2,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:38,37.338056,126.586111,225,-,-,-,-,-,-,7.2,∫œ∫œµø,15,-3.2,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:39,37.338056,126.586111,227,-,-,-,-,-,-,7.2,∫œ∫œµø,15,-3.2,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:40,37.338056,126.586111,228,-,-,-,-,-,-,6.9,∫œ,5,-3.5,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:41,37.338056,126.586111,229,-,-,-,-,-,-,5.8,∫œ,354,-3.7,1029.8,-
¿Œ√µº€µµ,2022-11-30 4:42,37.338056,126.586111,230,-,-,-,-,-,-,6.8,∫œ,9,-3.6,1030,-
¿Œ√µº€µµ,2022-11-30 4:43,37.338056,126.586111,232,-,-,-,-,-,-,8.3,∫œ,11,-3.4,1030,-
¿Œ√µº€µµ,2022-11-30 4:44,37.338056,126.586111,233,-,-,-,-,-,-,7.5,∫œ,11,-3.6,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:45,37.338056,126.586111,234,-,-,-,-,-,-,6.8,∫œ,10,-3.7,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:46,37.338056,126.586111,235,-,-,-,-,-,-,6.2,∫œ∫œµø,14,-3.7,1030,-
¿Œ√µº€µµ,2022-11-30 4:47,37.338056,126.586111,237,-,-,-,-,-,-,6.1,∫œ∫œµø,12,-3.6,1030,-
¿Œ√µº€µµ,2022-11-30 4:48,37.338056,126.586111,238,-,-,-,-,-,-,6.2,∫œ∫œµø,22,-3.4,1030,-
¿Œ√µº€µµ,2022-11-30 4:49,37.338056,126.586111,239,-,-,-,-,-,-,6.7,∫œ∫œµø,16,-3.6,1030.1,-
¿Œ√µº€µµ,2022-11-30 4:50,37.338056,126.586111,241,-,-,-,-,-,-,7.3,∫œ,9,-3.6,1030.1,-
¿Œ√µº€µµ,2022-11-30 4:51,37.338056,126.586111,242,-,-,-,-,-,-,7.2,∫œ,1,-3.7,1030.2,-
¿Œ√µº€µµ,2022-11-30 4:52,37.338056,126.586111,244,-,-,-,-,-,-,6.6,∫œ,349,-3.7,1030,-
¿Œ√µº€µµ,2022-11-30 4:53,37.338056,126.586111,246,-,-,-,-,-,-,6.8,∫œ,359,-3.6,1029.9,-
¿Œ√µº€µµ,2022-11-30 4:54,37.338056,126.586111,246,-,-,-,-,-,-,8,∫œ,359,-3.4,1030.1,-
¿Œ√µº€µµ,2022-11-30 4:55,37.338056,126.586111,249,-,-,-,-,-,-,6.3,∫œ,4,-3.6,1030,-
¿Œ√µº€µµ,2022-11-30 4:56,37.338056,126.586111,250,-,-,-,-,-,-,6.4,∫œ,355,-3.6,1030.1,-
¿Œ√µº€µµ,2022-11-30 4:57,37.338056,126.586111,252,-,-,-,-,-,-,6.7,∫œ,359,-3.4,1030.1,-
¿Œ√µº€µµ,2022-11-30 4:58,37.338056,126.586111,253,-,-,-,-,-,-,6.7,∫œ,359,-3.4,1030.2,-
¿Œ√µº€µµ,2022-11-30 4:59,37.338056,126.586111,254,-,-,-,-,-,-,7,∫œ,0,-3.3,1030.1,-
¿Œ√µº€µµ,2022-11-30 5:00,37.338056,126.586111,255,-,-,-,-,-,-,6.9,∫œ,1,-3.5,1030.2,-
¿Œ√µº€µµ,2022-11-30 5:01,37.338056,126.586111,257,-,-,-,-,-,-,6.9,∫œ,10,-3.3,1030,-
¿Œ√µº€µµ,2022-11-30 5:02,37.338056,126.586111,259,-,-,-,-,-,-,7.6,∫œ,2,-3.2,1030.1,-
¿Œ√µº€µµ,2022-11-30 5:03,37.338056,126.586111,260,-,-,-,-,-,-,7.4,∫œ,8,-3.4,1030,-
¿Œ√µº€µµ,2022-11-30 5:04,37.338056,126.586111,262,-,-,-,-,-,-,7.4,∫œ,7,-3.5,1030.2,-
¿Œ√µº€µµ,2022-11-30 5:05,37.338056,126.586111,263,-,-,-,-,-,-,7.2,∫œ,4,-3.4,1030.2,-
¿Œ√µº€µµ,2022-11-30 5:06,37.338056,126.586111,265,-,-,-,-,-,-,7.5,∫œ,3,-3.4,1030.2,-
¿Œ√µº€µµ,2022-11-30 5:07,37.338056,126.586111,267,-,-,-,-,-,-,8.3,∫œ,5,-3.6,1030.1,-
¿Œ√µº€µµ,2022-11-30 5:08,37.338056,126.586111,269,-,-,-,-,-,-,7.9,∫œ,11,-3.6,1030.3,-
¿Œ√µº€µµ,2022-11-30 5:09,37.338056,126.586111,270,-,-,-,-,-,-,8.3,∫œ,8,-3.7,1030.2,-
¿Œ√µº€µµ,2022-11-30 5:10,37.338056,126.586111,271,-,-,-,-,-,-,7.2,∫œ∫œµø,15,-3.9,1030.3,-
¿Œ√µº€µµ,2022-11-30 5:11,37.338056,126.586111,273,-,-,-,-,-,-,7.1,∫œ,9,-3.8,1030.2,-
¿Œ√µº€µµ,2022-11-30 5:12,37.338056,126.586111,275,-,-,-,-,-,-,7.6,∫œ,357,-3.6,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:13,37.338056,126.586111,277,-,-,-,-,-,-,7.6,∫œ,357,-3.6,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:14,37.338056,126.586111,279,-,-,-,-,-,-,7.6,∫œ,5,-3.7,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:15,37.338056,126.586111,280,-,-,-,-,-,-,7.6,∫œ,5,-3.7,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:16,37.338056,126.586111,282,-,-,-,-,-,-,8,∫œ,5,-4,1030.4,-
¿Œ√µº€µµ,2022-11-30 5:17,37.338056,126.586111,284,-,-,-,-,-,-,9.2,∫œ,2,-3.7,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:18,37.338056,126.586111,285,-,-,-,-,-,-,8.7,∫œ,8,-3.8,1030.7,-
¿Œ√µº€µµ,2022-11-30 5:19,37.338056,126.586111,287,-,-,-,-,-,-,7.7,∫œ∫œµø,13,-4,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:20,37.338056,126.586111,290,-,-,-,-,-,-,8.1,∫œ,10,-3.9,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:21,37.338056,126.586111,291,-,-,-,-,-,-,8.2,∫œ,6,-3.9,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:22,37.338056,126.586111,292,-,-,-,-,-,-,6.7,∫œ,1,-4,1030.4,-
¿Œ√µº€µµ,2022-11-30 5:23,37.338056,126.586111,294,-,-,-,-,-,-,7.8,∫œ,2,-4.1,1030.4,-
¿Œ√µº€µµ,2022-11-30 5:24,37.338056,126.586111,296,-,-,-,-,-,-,7,∫œ,2,-3.9,1030.3,-
¿Œ√µº€µµ,2022-11-30 5:25,37.338056,126.586111,297,-,-,-,-,-,-,8.2,∫œ,9,-3.9,1030.3,-
¿Œ√µº€µµ,2022-11-30 5:26,37.338056,126.586111,300,-,-,-,-,-,-,6.7,∫œ∫œµø,13,-4,1030.3,-
¿Œ√µº€µµ,2022-11-30 5:27,37.338056,126.586111,301,-,-,-,-,-,-,7.2,∫œ∫œµø,24,-3.9,1030.3,-
¿Œ√µº€µµ,2022-11-30 5:28,37.338056,126.586111,304,-,-,-,-,-,-,7.2,∫œ∫œµø,24,-3.9,1030.3,-
¿Œ√µº€µµ,2022-11-30 5:29,37.338056,126.586111,305,-,-,-,-,-,-,7.4,∫œ∫œµø,15,-3.9,1030.4,-
¿Œ√µº€µµ,2022-11-30 5:30,37.338056,126.586111,307,-,-,-,-,-,-,7.4,∫œ∫œµø,15,-3.9,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:31,37.338056,126.586111,309,-,-,-,-,-,-,7.7,∫œ,11,-4.1,1030.4,-
¿Œ√µº€µµ,2022-11-30 5:32,37.338056,126.586111,311,-,-,-,-,-,-,7.7,∫œ,11,-4.1,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:33,37.338056,126.586111,314,-,-,-,-,-,-,7.1,∫œ,8,-4.2,1030.8,-
¿Œ√µº€µµ,2022-11-30 5:34,37.338056,126.586111,315,-,-,-,-,-,-,7.1,∫œ,8,-4.2,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:35,37.338056,126.586111,317,-,-,-,-,-,-,7.9,∫œ,8,-4.1,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:36,37.338056,126.586111,318,-,-,-,-,-,-,6.9,∫œ,8,-4.1,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:37,37.338056,126.586111,320,-,-,-,-,-,-,5.1,∫œ∫œµø,17,-4.2,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:38,37.338056,126.586111,323,-,-,-,-,-,-,6.9,∫œ∫œµø,13,-4.2,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:39,37.338056,126.586111,324,-,-,-,-,-,-,6.5,∫œ∫œµø,18,-4.1,1030.4,-
¿Œ√µº€µµ,2022-11-30 5:40,37.338056,126.586111,327,-,-,-,-,-,-,5.4,∫œ,8,-4.1,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:41,37.338056,126.586111,328,-,-,-,-,-,-,5.3,∫œ,11,-3.9,1030.4,-
¿Œ√µº€µµ,2022-11-30 5:42,37.338056,126.586111,330,-,-,-,-,-,-,6.8,∫œ,1,-3.8,1030.4,-
¿Œ√µº€µµ,2022-11-30 5:43,37.338056,126.586111,332,-,-,-,-,-,-,6.4,∫œ,357,-3.8,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:44,37.338056,126.586111,334,-,-,-,-,-,-,6.8,∫œ,0,-3.9,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:45,37.338056,126.586111,336,-,-,-,-,-,-,5.9,∫œ,6,-3.9,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:46,37.338056,126.586111,338,-,-,-,-,-,-,8.3,∫œ,11,-3.9,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:47,37.338056,126.586111,339,-,-,-,-,-,-,8.3,∫œ,11,-3.9,1030.7,-
¿Œ√µº€µµ,2022-11-30 5:48,37.338056,126.586111,342,-,-,-,-,-,-,7.2,∫œ,3,-4,1030.7,-
¿Œ√µº€µµ,2022-11-30 5:49,37.338056,126.586111,344,-,-,-,-,-,-,7.2,∫œ,3,-4,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:50,37.338056,126.586111,346,-,-,-,-,-,-,6.7,∫œ,2,-4.1,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:51,37.338056,126.586111,347,-,-,-,-,-,-,6.6,∫œ,356,-4,1030.7,-
¿Œ√µº€µµ,2022-11-30 5:52,37.338056,126.586111,349,-,-,-,-,-,-,6,∫œ,7,-4,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:53,37.338056,126.586111,351,-,-,-,-,-,-,7,∫œ∫œº≠,347,-4.1,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:54,37.338056,126.586111,353,-,-,-,-,-,-,5.1,∫œ,359,-4.1,1030.5,-
¿Œ√µº€µµ,2022-11-30 5:55,37.338056,126.586111,355,-,-,-,-,-,-,6.9,∫œ,359,-4.1,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:56,37.338056,126.586111,356,-,-,-,-,-,-,6.3,∫œ,359,-4.2,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:57,37.338056,126.586111,358,-,-,-,-,-,-,6.3,∫œ,5,-4.2,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:58,37.338056,126.586111,359,-,-,-,-,-,-,6.3,∫œ,0,-4.1,1030.6,-
¿Œ√µº€µµ,2022-11-30 5:59,37.338056,126.586111,361,-,-,-,-,-,-,6.4,∫œ,11,-4.1,1030.6,-
¿Œ√µº€µµ,2022-11-30 6:00,37.338056,126.586111,363,-,-,-,-,-,-,5.9,∫œ,7,-4.3,1030.7,-
¿Œ√µº€µµ,2022-11-30 6:01,37.338056,126.586111,365,-,-,-,-,-,-,6.4,∫œ,2,-4.3,1030.8,-
¿Œ√µº€µµ,2022-11-30 6:02,37.338056,126.586111,366,-,-,-,-,-,-,5.9,∫œ,359,-4.3,1030.7,-
¿Œ√µº€µµ,2022-11-30 6:03,37.338056,126.586111,370,-,-,-,-,-,-,5.9,∫œ,359,-4.3,1030.7,-
¿Œ√µº€µµ,2022-11-30 6:04,37.338056,126.586111,371,-,-,-,-,-,-,6.1,∫œ∫œº≠,345,-4.2,1030.8,-
¿Œ√µº€µµ,2022-11-30 6:05,37.338056,126.586111,373,-,-,-,-,-,-,6.1,∫œ∫œº≠,345,-4.2,1030.9,-
¿Œ√µº€µµ,2022-11-30 6:06,37.338056,126.586111,375,-,-,-,-,-,-,5.8,∫œ,4,-4.3,1030.9,-
¿Œ√µº€µµ,2022-11-30 6:07,37.338056,126.586111,377,-,-,-,-,-,-,6.8,∫œ,359,-4.2,1030.9,-
¿Œ√µº€µµ,2022-11-30 6:08,37.338056,126.586111,379,-,-,-,-,-,-,6.7,∫œ,7,-4,1031,-
¿Œ√µº€µµ,2022-11-30 6:09,37.338056,126.586111,381,-,-,-,-,-,-,5.7,∫œ,6,-4.1,1030.9,-
¿Œ√µº€µµ,2022-11-30 6:10,37.338056,126.586111,382,-,-,-,-,-,-,6.3,∫œ,7,-4.1,1031,-
¿Œ√µº€µµ,2022-11-30 6:11,37.338056,126.586111,383,-,-,-,-,-,-,6.3,∫œ,7,-4.1,1031,-
