∞¸√¯º“∏Ì,∞¸√¯Ω√∞£,¿ßµµ,∞Êµµ,¡∂¿ß(cm),ºˆø¬(°…),ø∞∫–(PSU),¿Ø¿«∆ƒ∞Ì(m),¿Ø¿«∆ƒ¡÷±‚(sec),√÷¥Î∆ƒ∞Ì(m),√÷¥Î∆ƒ¡÷±‚(sec),«≥º”(m/s),,«≥«‚(deg),±‚ø¬(°…),±‚æ–(hPa),Ω√¡§(m)
¿Œ√µ,2022-12-01 3:05,37.451944,126.592222,325,12.1,29.2,-,-,-,-,5.7,∫œ∫œµø,25,-5.7,1033.7,-
¿Œ√µ,2022-12-01 3:06,37.451944,126.592222,324,12.1,29.2,-,-,-,-,6.8,∫œ∫œµø,23,-5.7,1033.7,-
¿Œ√µ,2022-12-01 3:07,37.451944,126.592222,322,12.1,29.2,-,-,-,-,4.9,∫œ∫œµø,23,-5.7,1033.7,-
¿Œ√µ,2022-12-01 3:08,37.451944,126.592222,321,12,29.2,-,-,-,-,4.5,∫œ∫œµø,27,-5.7,1033.8,-
¿Œ√µ,2022-12-01 3:09,37.451944,126.592222,320,12.1,29.2,-,-,-,-,4.3,∫œ∫œµø,27,-5.6,1033.8,-
¿Œ√µ,2022-12-01 3:10,37.451944,126.592222,319,12.1,29.2,-,-,-,-,5.9,∫œ∫œµø,28,-5.6,1033.8,-
¿Œ√µ,2022-12-01 3:11,37.451944,126.592222,317,12.1,29.2,-,-,-,-,4.7,∫œ∫œµø,29,-5.6,1033.8,-
¿Œ√µ,2022-12-01 3:12,37.451944,126.592222,316,12.1,29.2,-,-,-,-,4.7,∫œ∫œµø,26,-5.6,1033.8,-
¿Œ√µ,2022-12-01 3:13,37.451944,126.592222,315,12.1,29.2,-,-,-,-,4.3,∫œ∫œµø,29,-5.6,1033.8,-
¿Œ√µ,2022-12-01 3:14,37.451944,126.592222,314,12.1,29.2,-,-,-,-,4.6,∫œ∫œµø,21,-5.5,1033.9,-
¿Œ√µ,2022-12-01 3:15,37.451944,126.592222,312,12,29.2,-,-,-,-,2.9,∫œ∫œµø,28,-5.4,1033.9,-
¿Œ√µ,2022-12-01 3:16,37.451944,126.592222,311,12.1,29.2,-,-,-,-,4.8,∫œ∫œµø,23,-5.4,1033.8,-
¿Œ√µ,2022-12-01 3:17,37.451944,126.592222,310,12.1,29.2,-,-,-,-,4.9,∫œ∫œµø,25,-5.4,1033.8,-
¿Œ√µ,2022-12-01 3:18,37.451944,126.592222,309,12.1,29.2,-,-,-,-,4.4,∫œ∫œµø,21,-5.4,1033.8,-
¿Œ√µ,2022-12-01 3:19,37.451944,126.592222,307,12,29.2,-,-,-,-,5.1,∫œ∫œµø,15,-5.4,1033.8,-
¿Œ√µ,2022-12-01 3:20,37.451944,126.592222,306,12.1,29.2,-,-,-,-,5.5,∫œ∫œµø,32,-5.5,1033.8,-
¿Œ√µ,2022-12-01 3:21,37.451944,126.592222,305,12.1,29.2,-,-,-,-,6.8,∫œ∫œµø,26,-5.5,1033.8,-
¿Œ√µ,2022-12-01 3:22,37.451944,126.592222,304,12,29.2,-,-,-,-,6.8,∫œ∫œµø,26,-5.5,1033.7,-
¿Œ√µ,2022-12-01 3:23,37.451944,126.592222,303,12,29.2,-,-,-,-,7.1,∫œ∫œµø,29,-5.5,1033.7,-
¿Œ√µ,2022-12-01 3:24,37.451944,126.592222,302,12,29.2,-,-,-,-,6.2,∫œ∫œµø,26,-5.5,1033.8,-
¿Œ√µ,2022-12-01 3:25,37.451944,126.592222,302,12,29.2,-,-,-,-,5.6,∫œ∫œµø,32,-5.5,1033.8,-
¿Œ√µ,2022-12-01 3:26,37.451944,126.592222,300,12,29.2,-,-,-,-,5.5,∫œµø,39,-5.5,1033.8,-
¿Œ√µ,2022-12-01 3:27,37.451944,126.592222,299,12,29.2,-,-,-,-,4.2,∫œµø,34,-5.5,1033.9,-
¿Œ√µ,2022-12-01 3:28,37.451944,126.592222,298,12,29.2,-,-,-,-,4.1,∫œ∫œµø,30,-5.5,1033.9,-
¿Œ√µ,2022-12-01 3:29,37.451944,126.592222,296,12.1,29.2,-,-,-,-,4.5,∫œ∫œµø,23,-5.5,1033.9,-
¿Œ√µ,2022-12-01 3:30,37.451944,126.592222,296,12,29.2,-,-,-,-,5.2,∫œ∫œµø,28,-5.5,1033.9,-
¿Œ√µ,2022-12-01 3:31,37.451944,126.592222,294,12,29.2,-,-,-,-,4.9,∫œ∫œµø,26,-5.5,1033.9,-
¿Œ√µ,2022-12-01 3:32,37.451944,126.592222,293,12,29.2,-,-,-,-,4.7,∫œ∫œµø,31,-5.5,1033.9,-
¿Œ√µ,2022-12-01 3:33,37.451944,126.592222,293,12,29.2,-,-,-,-,4.9,∫œ∫œµø,27,-5.6,1033.9,-
¿Œ√µ,2022-12-01 3:34,37.451944,126.592222,292,12,29.2,-,-,-,-,4.9,∫œµø,34,-5.6,1034,-
¿Œ√µ,2022-12-01 3:35,37.451944,126.592222,291,12,29.2,-,-,-,-,5.7,∫œ∫œµø,31,-5.6,1034,-
¿Œ√µ,2022-12-01 3:36,37.451944,126.592222,290,12,29.2,-,-,-,-,4.3,∫œµø,35,-5.6,1034,-
¿Œ√µ,2022-12-01 3:37,37.451944,126.592222,289,12,29.1,-,-,-,-,5.6,∫œ∫œµø,28,-5.6,1034,-
¿Œ√µ,2022-12-01 3:38,37.451944,126.592222,288,12,29.1,-,-,-,-,5.7,∫œ∫œµø,28,-5.6,1033.9,-
¿Œ√µ,2022-12-01 3:39,37.451944,126.592222,287,12,29.2,-,-,-,-,5.3,∫œ∫œµø,31,-5.6,1033.9,-
¿Œ√µ,2022-12-01 3:40,37.451944,126.592222,286,12,29.2,-,-,-,-,6.3,∫œ∫œµø,32,-5.6,1033.8,-
¿Œ√µ,2022-12-01 3:41,37.451944,126.592222,285,12,29.1,-,-,-,-,5.6,∫œ∫œµø,32,-5.6,1033.8,-
¿Œ√µ,2022-12-01 3:42,37.451944,126.592222,284,12,29.2,-,-,-,-,5.2,∫œ∫œµø,25,-5.5,1033.8,-
¿Œ√µ,2022-12-01 3:43,37.451944,126.592222,283,12,29.2,-,-,-,-,4.3,∫œ∫œµø,17,-5.5,1033.9,-
¿Œ√µ,2022-12-01 3:44,37.451944,126.592222,282,12,29.2,-,-,-,-,4.7,∫œ∫œµø,25,-5.4,1033.8,-
¿Œ√µ,2022-12-01 3:45,37.451944,126.592222,281,12,29.2,-,-,-,-,5.6,∫œ∫œµø,19,-5.4,1033.7,-
¿Œ√µ,2022-12-01 3:46,37.451944,126.592222,279,12,29.1,-,-,-,-,4.2,∫œ,8,-5.4,1033.8,-
¿Œ√µ,2022-12-01 3:47,37.451944,126.592222,279,12,29.2,-,-,-,-,4.6,∫œ∫œµø,19,-5.3,1033.9,-
¿Œ√µ,2022-12-01 3:48,37.451944,126.592222,278,12,29.2,-,-,-,-,5,∫œ,349,-5.3,1033.8,-
¿Œ√µ,2022-12-01 3:49,37.451944,126.592222,277,12,29.1,-,-,-,-,5.3,∫œ∫œµø,20,-5.4,1033.8,-
¿Œ√µ,2022-12-01 3:50,37.451944,126.592222,276,12,29.1,-,-,-,-,4.6,∫œ∫œµø,14,-5.4,1033.8,-
¿Œ√µ,2022-12-01 3:51,37.451944,126.592222,275,12,29.2,-,-,-,-,4.5,∫œ,351,-5.4,1033.8,-
¿Œ√µ,2022-12-01 3:52,37.451944,126.592222,274,12,29.1,-,-,-,-,5.8,∫œ,8,-5.4,1033.5,-
¿Œ√µ,2022-12-01 3:53,37.451944,126.592222,274,12,29.1,-,-,-,-,4.3,∫œ∫œµø,30,-5.4,1033.7,-
¿Œ√µ,2022-12-01 3:54,37.451944,126.592222,273,12,29.2,-,-,-,-,4.5,∫œ∫œµø,17,-5.4,1033.7,-
¿Œ√µ,2022-12-01 3:55,37.451944,126.592222,272,11.9,29.2,-,-,-,-,4.4,∫œ,358,-5.4,1033.7,-
¿Œ√µ,2022-12-01 3:56,37.451944,126.592222,271,12,29.1,-,-,-,-,8,∫œ,354,-5.4,1033.6,-
¿Œ√µ,2022-12-01 3:57,37.451944,126.592222,270,12,29.2,-,-,-,-,7.3,∫œ,354,-5.4,1033.6,-
¿Œ√µ,2022-12-01 3:58,37.451944,126.592222,270,12,29.2,-,-,-,-,7.1,∫œ,3,-5.4,1033.6,-
¿Œ√µ,2022-12-01 3:59,37.451944,126.592222,269,12,29.2,-,-,-,-,6.8,∫œ,1,-5.4,1033.6,-
¿Œ√µ,2022-12-01 4:00,37.451944,126.592222,268,11.9,29.2,-,-,-,-,7.2,∫œ,1,-5.3,1033.6,-
¿Œ√µ,2022-12-01 4:01,37.451944,126.592222,267,12,29.2,-,-,-,-,7.7,∫œ,351,-5.3,1033.6,-
¿Œ√µ,2022-12-01 4:02,37.451944,126.592222,267,12,29.2,-,-,-,-,7.6,∫œ,351,-5.3,1033.5,-
¿Œ√µ,2022-12-01 4:03,37.451944,126.592222,266,11.9,29.2,-,-,-,-,7.1,∫œ,0,-5.3,1033.6,-
¿Œ√µ,2022-12-01 4:04,37.451944,126.592222,265,11.9,29.2,-,-,-,-,5.8,∫œ,357,-5.3,1033.6,-
¿Œ√µ,2022-12-01 4:05,37.451944,126.592222,264,11.9,29.2,-,-,-,-,7.4,∫œ,350,-5.3,1033.5,-
¿Œ√µ,2022-12-01 4:06,37.451944,126.592222,264,12,29.2,-,-,-,-,6.8,∫œ,359,-5.3,1033.5,-
¿Œ√µ,2022-12-01 4:07,37.451944,126.592222,263,12,29.2,-,-,-,-,7.2,∫œ,9,-5.4,1033.5,-
¿Œ√µ,2022-12-01 4:08,37.451944,126.592222,263,11.9,29.2,-,-,-,-,7.4,∫œ,359,-5.4,1033.4,-
¿Œ√µ,2022-12-01 4:09,37.451944,126.592222,262,11.9,29.2,-,-,-,-,7.5,∫œ,350,-5.4,1033.2,-
¿Œ√µ,2022-12-01 4:10,37.451944,126.592222,261,11.9,29.2,-,-,-,-,7.7,∫œ,357,-5.4,1033.4,-
¿Œ√µ,2022-12-01 4:11,37.451944,126.592222,261,11.9,29.2,-,-,-,-,7.1,∫œ,351,-5.4,1033.4,-
¿Œ√µ,2022-12-01 4:12,37.451944,126.592222,260,12,29.2,-,-,-,-,8.1,∫œ,3,-5.4,1033.4,-
¿Œ√µ,2022-12-01 4:13,37.451944,126.592222,259,12,29.2,-,-,-,-,8.3,∫œ∫œµø,17,-5.4,1033.2,-
¿Œ√µ,2022-12-01 4:14,37.451944,126.592222,259,12,29.2,-,-,-,-,5.2,∫œ∫œµø,17,-5.4,1033.4,-
¿Œ√µ,2022-12-01 4:15,37.451944,126.592222,258,12,29.2,-,-,-,-,6.9,∫œ,10,-5.3,1033.3,-
¿Œ√µ,2022-12-01 4:16,37.451944,126.592222,258,12,29.2,-,-,-,-,8.5,∫œ,9,-5.3,1033.2,-
¿Œ√µ,2022-12-01 4:17,37.451944,126.592222,257,12,29.2,-,-,-,-,6.4,∫œ∫œµø,14,-5.2,1033.3,-
¿Œ√µ,2022-12-01 4:18,37.451944,126.592222,256,11.9,29.2,-,-,-,-,8.5,∫œ,2,-5.2,1033.2,-
¿Œ√µ,2022-12-01 4:19,37.451944,126.592222,256,11.9,29.2,-,-,-,-,6.8,∫œ,9,-5.2,1033.1,-
¿Œ√µ,2022-12-01 4:20,37.451944,126.592222,255,11.9,29.2,-,-,-,-,7.4,∫œ,0,-5.2,1033.1,-
¿Œ√µ,2022-12-01 4:21,37.451944,126.592222,255,11.9,29.2,-,-,-,-,7.4,∫œ,3,-5.2,1033.3,-
¿Œ√µ,2022-12-01 4:22,37.451944,126.592222,255,11.9,29.3,-,-,-,-,7.5,∫œ,6,-5.2,1033.2,-
¿Œ√µ,2022-12-01 4:23,37.451944,126.592222,254,11.9,29.3,-,-,-,-,7.1,∫œ,1,-5.2,1033.3,-
¿Œ√µ,2022-12-01 4:24,37.451944,126.592222,253,11.9,29.3,-,-,-,-,5.4,∫œ∫œµø,16,-5.3,1033.4,-
¿Œ√µ,2022-12-01 4:25,37.451944,126.592222,253,11.9,29.3,-,-,-,-,4.2,∫œ,3,-5.3,1033.4,-
¿Œ√µ,2022-12-01 4:26,37.451944,126.592222,253,11.9,29.3,-,-,-,-,7,∫œ,1,-5.3,1033.2,-
¿Œ√µ,2022-12-01 4:27,37.451944,126.592222,252,11.9,29.3,-,-,-,-,7.1,∫œ,354,-5.3,1033.2,-
¿Œ√µ,2022-12-01 4:28,37.451944,126.592222,252,11.9,29.3,-,-,-,-,5.6,∫œ∫œµø,29,-5.3,1033.3,-
¿Œ√µ,2022-12-01 4:29,37.451944,126.592222,251,11.9,29.3,-,-,-,-,4.7,∫œ∫œµø,26,-5.3,1033.3,-
¿Œ√µ,2022-12-01 4:30,37.451944,126.592222,251,11.9,29.3,-,-,-,-,3.2,∫œ,9,-5.3,1033.3,-
¿Œ√µ,2022-12-01 4:31,37.451944,126.592222,251,11.9,29.3,-,-,-,-,4,∫œ∫œµø,13,-5.3,1033.2,-
¿Œ√µ,2022-12-01 4:32,37.451944,126.592222,250,11.9,29.3,-,-,-,-,4.7,∫œ∫œµø,18,-5.3,1033.3,-
¿Œ√µ,2022-12-01 4:33,37.451944,126.592222,250,11.9,29.3,-,-,-,-,4.8,∫œ∫œµø,29,-5.4,1033.3,-
¿Œ√µ,2022-12-01 4:34,37.451944,126.592222,250,11.9,29.3,-,-,-,-,3.6,∫œ∫œµø,31,-5.4,1033.3,-
¿Œ√µ,2022-12-01 4:35,37.451944,126.592222,249,11.9,29.3,-,-,-,-,4.8,∫œ∫œµø,30,-5.3,1033.3,-
¿Œ√µ,2022-12-01 4:36,37.451944,126.592222,249,11.9,29.3,-,-,-,-,5.2,∫œ∫œµø,28,-5.3,1033.2,-
¿Œ√µ,2022-12-01 4:37,37.451944,126.592222,248,11.9,29.3,-,-,-,-,4.5,∫œ∫œµø,20,-5.3,1033.2,-
¿Œ√µ,2022-12-01 4:38,37.451944,126.592222,248,11.8,29.3,-,-,-,-,5.7,∫œ∫œµø,26,-5.4,1033.2,-
¿Œ√µ,2022-12-01 4:39,37.451944,126.592222,248,11.8,29.3,-,-,-,-,5.6,∫œ∫œµø,22,-5.4,1033.2,-
¿Œ√µ,2022-12-01 4:40,37.451944,126.592222,248,11.8,29.3,-,-,-,-,6.6,∫œ∫œµø,19,-5.5,1033.1,-
¿Œ√µ,2022-12-01 4:41,37.451944,126.592222,248,11.8,29.3,-,-,-,-,5.1,∫œ,11,-5.4,1033.2,-
¿Œ√µ,2022-12-01 4:42,37.451944,126.592222,248,11.8,29.3,-,-,-,-,5.6,∫œ,356,-5.4,1033.2,-
¿Œ√µ,2022-12-01 4:43,37.451944,126.592222,247,11.8,29.3,-,-,-,-,6.1,∫œ,357,-5.4,1033.2,-
¿Œ√µ,2022-12-01 4:44,37.451944,126.592222,247,11.8,29.3,-,-,-,-,5.3,∫œ∫œµø,12,-5.4,1033.2,-
¿Œ√µ,2022-12-01 4:45,37.451944,126.592222,246,11.8,29.3,-,-,-,-,4.7,∫œ∫œµø,12,-5.4,1033.2,-
¿Œ√µ,2022-12-01 4:46,37.451944,126.592222,246,11.8,29.3,-,-,-,-,3.1,∫œ∫œµø,30,-5.3,1033.2,-
¿Œ√µ,2022-12-01 4:47,37.451944,126.592222,246,11.8,29.3,-,-,-,-,4.3,∫œ∫œµø,25,-5.3,1033.2,-
¿Œ√µ,2022-12-01 4:48,37.451944,126.592222,246,11.8,29.3,-,-,-,-,4.8,∫œ∫œµø,26,-5.3,1033.2,-
¿Œ√µ,2022-12-01 4:49,37.451944,126.592222,246,11.8,29.3,-,-,-,-,6.4,∫œ,10,-5.3,1033.2,-
¿Œ√µ,2022-12-01 4:50,37.451944,126.592222,246,11.8,29.3,-,-,-,-,7.4,∫œ,9,-5.4,1033,-
¿Œ√µ,2022-12-01 4:51,37.451944,126.592222,245,11.8,29.3,-,-,-,-,6.3,∫œ∫œµø,18,-5.5,1033.1,-
¿Œ√µ,2022-12-01 4:52,37.451944,126.592222,245,11.8,29.3,-,-,-,-,7.7,∫œ∫œµø,13,-5.5,1033.1,-
¿Œ√µ,2022-12-01 4:53,37.451944,126.592222,245,11.8,29.3,-,-,-,-,7.6,∫œ,6,-5.5,1033.2,-
¿Œ√µ,2022-12-01 4:54,37.451944,126.592222,245,11.8,29.3,-,-,-,-,7.1,∫œ,2,-5.5,1033,-
¿Œ√µ,2022-12-01 4:55,37.451944,126.592222,245,11.8,29.3,-,-,-,-,6.7,∫œ,8,-5.5,1033,-
¿Œ√µ,2022-12-01 4:56,37.451944,126.592222,244,11.8,29.3,-,-,-,-,7.2,∫œ,8,-5.5,1033.1,-
¿Œ√µ,2022-12-01 4:57,37.451944,126.592222,244,11.8,29.3,-,-,-,-,6.5,∫œ∫œµø,13,-5.5,1033,-
¿Œ√µ,2022-12-01 4:58,37.451944,126.592222,244,11.8,29.3,-,-,-,-,6.6,∫œ∫œµø,14,-5.5,1032.9,-
¿Œ√µ,2022-12-01 4:59,37.451944,126.592222,244,11.8,29.3,-,-,-,-,6.6,∫œ∫œµø,21,-5.5,1033,-
¿Œ√µ,2022-12-01 5:00,37.451944,126.592222,244,11.8,29.3,-,-,-,-,6.8,∫œ∫œµø,18,-5.5,1033,-
¿Œ√µ,2022-12-01 5:01,37.451944,126.592222,245,11.8,29.3,-,-,-,-,5.8,∫œ∫œµø,12,-5.6,1032.9,-
¿Œ√µ,2022-12-01 5:02,37.451944,126.592222,244,11.8,29.3,-,-,-,-,5.8,∫œ∫œµø,12,-5.6,1033.1,-
¿Œ√µ,2022-12-01 5:03,37.451944,126.592222,245,11.8,29.3,-,-,-,-,5.2,∫œ∫œµø,15,-5.5,1033,-
¿Œ√µ,2022-12-01 5:04,37.451944,126.592222,245,11.8,29.3,-,-,-,-,4.6,∫œ∫œµø,14,-5.5,1033,-
¿Œ√µ,2022-12-01 5:05,37.451944,126.592222,245,11.8,29.3,-,-,-,-,5.3,∫œ∫œµø,29,-5.4,1033,-
¿Œ√µ,2022-12-01 5:06,37.451944,126.592222,245,11.8,29.3,-,-,-,-,5.5,∫œ∫œµø,26,-5.4,1033,-
¿Œ√µ,2022-12-01 5:07,37.451944,126.592222,245,11.8,29.3,-,-,-,-,5.4,∫œ∫œµø,27,-5.5,1033,-
¿Œ√µ,2022-12-01 5:08,37.451944,126.592222,245,11.8,29.3,-,-,-,-,4.6,∫œ,10,-5.6,1033,-
¿Œ√µ,2022-12-01 5:09,37.451944,126.592222,245,11.8,29.3,-,-,-,-,4.2,∫œ∫œµø,14,-5.6,1032.9,-
¿Œ√µ,2022-12-01 5:10,37.451944,126.592222,245,11.8,29.3,-,-,-,-,5.7,∫œ∫œµø,23,-5.6,1033,-
¿Œ√µ,2022-12-01 5:11,37.451944,126.592222,245,11.8,29.3,-,-,-,-,5.1,∫œ∫œµø,19,-5.6,1032.9,-
¿Œ√µ,2022-12-01 5:12,37.451944,126.592222,246,11.8,29.3,-,-,-,-,5.9,∫œ,9,-5.6,1032.9,-
¿Œ√µ,2022-12-01 5:13,37.451944,126.592222,246,11.8,29.3,-,-,-,-,6,∫œ,9,-5.6,1032.9,-
¿Œ√µ,2022-12-01 5:14,37.451944,126.592222,246,11.8,29.3,-,-,-,-,4.9,∫œ∫œµø,15,-5.6,1032.9,-
¿Œ√µ,2022-12-01 5:15,37.451944,126.592222,246,11.8,29.3,-,-,-,-,3.9,∫œ,11,-5.6,1032.8,-
¿Œ√µ,2022-12-01 5:16,37.451944,126.592222,246,11.7,29.4,-,-,-,-,4.9,∫œ∫œµø,25,-5.6,1032.8,-
¿Œ√µ,2022-12-01 5:17,37.451944,126.592222,246,11.7,29.4,-,-,-,-,4.2,∫œ∫œµø,18,-5.6,1032.8,-
¿Œ√µ,2022-12-01 5:18,37.451944,126.592222,247,11.8,29.3,-,-,-,-,4.9,∫œ∫œµø,27,-5.6,1032.7,-
¿Œ√µ,2022-12-01 5:19,37.451944,126.592222,247,11.8,29.3,-,-,-,-,4.5,∫œ∫œµø,26,-5.7,1032.7,-
¿Œ√µ,2022-12-01 5:20,37.451944,126.592222,247,11.8,29.3,-,-,-,-,4.8,∫œ∫œµø,30,-5.7,1032.7,-
¿Œ√µ,2022-12-01 5:21,37.451944,126.592222,248,11.8,29.3,-,-,-,-,5,∫œµø,37,-5.8,1032.7,-
¿Œ√µ,2022-12-01 5:22,37.451944,126.592222,248,11.8,29.3,-,-,-,-,5.4,∫œµø,39,-5.8,1032.6,-
¿Œ√µ,2022-12-01 5:23,37.451944,126.592222,249,11.8,29.3,-,-,-,-,5.5,∫œ∫œµø,30,-5.8,1032.7,-
¿Œ√µ,2022-12-01 5:24,37.451944,126.592222,249,11.8,29.3,-,-,-,-,5,∫œ∫œµø,22,-5.8,1032.7,-
¿Œ√µ,2022-12-01 5:25,37.451944,126.592222,249,11.8,29.3,-,-,-,-,4.4,∫œ∫œµø,27,-5.8,1032.7,-
¿Œ√µ,2022-12-01 5:26,37.451944,126.592222,250,11.8,29.3,-,-,-,-,4.6,∫œ∫œµø,18,-5.8,1032.7,-
¿Œ√µ,2022-12-01 5:27,37.451944,126.592222,250,11.8,29.3,-,-,-,-,4.7,∫œ∫œµø,17,-5.8,1032.6,-
¿Œ√µ,2022-12-01 5:28,37.451944,126.592222,250,11.8,29.3,-,-,-,-,4.1,∫œ∫œµø,25,-5.8,1032.7,-
¿Œ√µ,2022-12-01 5:29,37.451944,126.592222,251,11.7,29.4,-,-,-,-,4.4,∫œ∫œµø,28,-5.8,1032.7,-
¿Œ√µ,2022-12-01 5:30,37.451944,126.592222,252,11.8,29.3,-,-,-,-,4.2,∫œµø,36,-5.8,1032.7,-
¿Œ√µ,2022-12-01 5:31,37.451944,126.592222,252,11.7,29.4,-,-,-,-,4.4,∫œ∫œµø,33,-5.8,1032.6,-
¿Œ√µ,2022-12-01 5:32,37.451944,126.592222,253,11.7,29.4,-,-,-,-,4.2,∫œµø,45,-5.8,1032.5,-
¿Œ√µ,2022-12-01 5:33,37.451944,126.592222,253,11.8,29.4,-,-,-,-,4.8,∫œµø,42,-5.9,1032.5,-
¿Œ√µ,2022-12-01 5:34,37.451944,126.592222,254,11.8,29.3,-,-,-,-,5.7,∫œµø,36,-5.9,1032.5,-
¿Œ√µ,2022-12-01 5:35,37.451944,126.592222,254,11.7,29.4,-,-,-,-,5.8,∫œµø,37,-5.9,1032.4,-
¿Œ√µ,2022-12-01 5:36,37.451944,126.592222,255,11.7,29.4,-,-,-,-,5.1,∫œµø,42,-6,1032.4,-
¿Œ√µ,2022-12-01 5:37,37.451944,126.592222,256,11.7,29.3,-,-,-,-,5.4,∫œ∫œµø,33,-6,1032.4,-
¿Œ√µ,2022-12-01 5:38,37.451944,126.592222,256,11.8,29.3,-,-,-,-,5.5,∫œµø,37,-6,1032.5,-
¿Œ√µ,2022-12-01 5:39,37.451944,126.592222,257,11.8,29.3,-,-,-,-,5.4,∫œµø,38,-6,1032.4,-
¿Œ√µ,2022-12-01 5:40,37.451944,126.592222,257,11.8,29.3,-,-,-,-,4.9,∫œµø,36,-6.1,1032.4,-
¿Œ√µ,2022-12-01 5:41,37.451944,126.592222,258,11.7,29.4,-,-,-,-,5.1,∫œ∫œµø,33,-6.1,1032.4,-
¿Œ√µ,2022-12-01 5:42,37.451944,126.592222,259,11.7,29.3,-,-,-,-,4.9,∫œµø,37,-6.1,1032.4,-
¿Œ√µ,2022-12-01 5:43,37.451944,126.592222,259,11.7,29.3,-,-,-,-,6.1,∫œµø,34,-6.1,1032.4,-
¿Œ√µ,2022-12-01 5:44,37.451944,126.592222,260,11.7,29.3,-,-,-,-,4.7,∫œ∫œµø,31,-6.1,1032.4,-
¿Œ√µ,2022-12-01 5:45,37.451944,126.592222,260,11.7,29.4,-,-,-,-,5.4,∫œ∫œµø,31,-6.1,1032.4,-
¿Œ√µ,2022-12-01 5:46,37.451944,126.592222,261,11.8,29.4,-,-,-,-,5.2,∫œ∫œµø,31,-6.1,1032.5,-
¿Œ√µ,2022-12-01 5:47,37.451944,126.592222,262,11.8,29.3,-,-,-,-,5.3,∫œµø,34,-6.1,1032.5,-
¿Œ√µ,2022-12-01 5:48,37.451944,126.592222,262,11.7,29.3,-,-,-,-,5.2,∫œ∫œµø,31,-6.1,1032.5,-
¿Œ√µ,2022-12-01 5:49,37.451944,126.592222,263,11.7,29.4,-,-,-,-,5.3,∫œ∫œµø,25,-6.1,1032.5,-
¿Œ√µ,2022-12-01 5:50,37.451944,126.592222,264,11.7,29.3,-,-,-,-,5.1,∫œ∫œµø,33,-6.1,1032.4,-
¿Œ√µ,2022-12-01 5:51,37.451944,126.592222,264,11.7,29.3,-,-,-,-,4.6,∫œ∫œµø,30,-6.1,1032.5,-
¿Œ√µ,2022-12-01 5:52,37.451944,126.592222,265,11.8,29.3,-,-,-,-,3.4,∫œ∫œµø,29,-6.1,1032.5,-
¿Œ√µ,2022-12-01 5:53,37.451944,126.592222,266,11.8,29.3,-,-,-,-,4.6,∫œ∫œµø,24,-6.1,1032.6,-
¿Œ√µ,2022-12-01 5:54,37.451944,126.592222,266,11.8,29.3,-,-,-,-,4.7,∫œ∫œµø,22,-6,1032.5,-
¿Œ√µ,2022-12-01 5:55,37.451944,126.592222,267,11.8,29.3,-,-,-,-,5,∫œ∫œµø,28,-6,1032.5,-
¿Œ√µ,2022-12-01 5:56,37.451944,126.592222,268,11.7,29.3,-,-,-,-,4.8,∫œ∫œµø,29,-6.1,1032.6,-
¿Œ√µ,2022-12-01 5:57,37.451944,126.592222,269,11.7,29.3,-,-,-,-,4.6,∫œ∫œµø,21,-6.1,1032.5,-
¿Œ√µ,2022-12-01 5:58,37.451944,126.592222,269,11.7,29.3,-,-,-,-,5.9,∫œ∫œµø,23,-6.1,1032.6,-
¿Œ√µ,2022-12-01 5:59,37.451944,126.592222,270,11.7,29.3,-,-,-,-,4.5,∫œ∫œµø,32,-6.1,1032.6,-
¿Œ√µ,2022-12-01 6:00,37.451944,126.592222,271,11.7,29.3,-,-,-,-,4.6,∫œµø,35,-6.1,1032.6,-
¿Œ√µ,2022-12-01 6:01,37.451944,126.592222,272,11.7,29.4,-,-,-,-,5.2,∫œ∫œµø,28,-6.1,1032.6,-
¿Œ√µ,2022-12-01 6:02,37.451944,126.592222,273,11.7,29.3,-,-,-,-,4.6,∫œ∫œµø,31,-6.1,1032.6,-
¿Œ√µ,2022-12-01 6:03,37.451944,126.592222,274,11.7,29.3,-,-,-,-,4.4,∫œ∫œµø,27,-6.1,1032.6,-
¿Œ√µ,2022-12-01 6:04,37.451944,126.592222,274,11.7,29.3,-,-,-,-,5.1,∫œ∫œµø,30,-6.1,1032.6,-
¿Œ√µ,2022-12-01 6:05,37.451944,126.592222,276,11.7,29.3,-,-,-,-,4.7,∫œµø,35,-6.1,1032.5,-
¿Œ√µ,2022-12-01 6:06,37.451944,126.592222,277,11.7,29.3,-,-,-,-,5.2,∫œµø,34,-6.1,1032.5,-
¿Œ√µ,2022-12-01 6:07,37.451944,126.592222,278,11.7,29.3,-,-,-,-,5,∫œ∫œµø,31,-6.1,1032.5,-
¿Œ√µ,2022-12-01 6:08,37.451944,126.592222,279,11.7,29.4,-,-,-,-,4.9,∫œ∫œµø,27,-6.1,1032.4,-
¿Œ√µ,2022-12-01 6:09,37.451944,126.592222,280,11.6,29.4,-,-,-,-,3.8,∫œ∫œµø,32,-6.1,1032.4,-
¿Œ√µ,2022-12-01 6:10,37.451944,126.592222,281,11.6,29.4,-,-,-,-,5.1,∫œµø,35,-6.1,1032.4,-
¿Œ√µ,2022-12-01 6:11,37.451944,126.592222,282,11.6,29.4,-,-,-,-,5,∫œ∫œµø,29,-6.1,1032.3,-
