관측소명,관측시간,위도,경도,조위(cm),수온(℃),염분(PSU),유의파고(m),유의파주기(sec),최대파고(m),최대파주기(sec),풍속(m/s),,풍향(deg),기온(℃),기압(hPa),시정(m)
안산,2022-12-01 3:44,37.1922,126.6472,253,9.1,29.8,-,-,-,-,2,북,358,-5.9,1033,-
안산,2022-12-01 3:45,37.1922,126.6472,253,9.1,29.8,-,-,-,-,1.6,북,4,-6,1033.1,-
안산,2022-12-01 3:46,37.1922,126.6472,252,9.1,29.8,-,-,-,-,1.6,북,2,-6,1033.2,-
안산,2022-12-01 3:47,37.1922,126.6472,251,9.1,29.8,-,-,-,-,1.8,북,352,-6,1033.1,-
안산,2022-12-01 3:48,37.1922,126.6472,251,9.1,29.8,-,-,-,-,1.2,북,5,-6.1,1033.1,-
안산,2022-12-01 3:49,37.1922,126.6472,250,9.1,29.8,-,-,-,-,1.3,북,4,-6.1,1033.1,-
안산,2022-12-01 3:50,37.1922,126.6472,250,9.1,29.8,-,-,-,-,1.7,북북서,345,-6,1033.1,-
안산,2022-12-01 3:51,37.1922,126.6472,249,9.1,29.8,-,-,-,-,2.2,북,1,-6,1033.1,-
안산,2022-12-01 3:52,37.1922,126.6472,249,9.1,29.8,-,-,-,-,2.4,북,355,-6.1,1033.1,-
안산,2022-12-01 3:53,37.1922,126.6472,248,9.1,29.8,-,-,-,-,1.4,북,352,-6.1,1033,-
안산,2022-12-01 3:54,37.1922,126.6472,248,9.1,29.8,-,-,-,-,2.2,북,354,-6.1,1033,-
안산,2022-12-01 3:55,37.1922,126.6472,247,9.1,29.8,-,-,-,-,2.6,북,3,-6.2,1032.9,-
안산,2022-12-01 3:56,37.1922,126.6472,247,9.1,29.8,-,-,-,-,1.7,북,0,-6.3,1032.9,-
안산,2022-12-01 3:57,37.1922,126.6472,246,9.1,29.8,-,-,-,-,0.8,북,6,-6.3,1033,-
안산,2022-12-01 3:58,37.1922,126.6472,246,9.1,29.8,-,-,-,-,0.8,북,350,-6.3,1033,-
안산,2022-12-01 3:59,37.1922,126.6472,246,9.1,29.8,-,-,-,-,0.9,북북동,30,-6.2,1032.9,-
안산,2022-12-01 4:00,37.1922,126.6472,245,9.1,29.8,-,-,-,-,1.2,북,356,-6.2,1032.9,-
안산,2022-12-01 4:01,37.1922,126.6472,245,9.1,29.8,-,-,-,-,1,북,356,-6.2,1033,-
안산,2022-12-01 4:02,37.1922,126.6472,245,9.1,29.8,-,-,-,-,1.6,북,4,-6.2,1032.9,-
안산,2022-12-01 4:03,37.1922,126.6472,245,9.1,29.8,-,-,-,-,2.1,북,0,-6.2,1033,-
안산,2022-12-01 4:04,37.1922,126.6472,244,9.1,29.8,-,-,-,-,1.8,북북서,348,-6.2,1033,-
안산,2022-12-01 4:05,37.1922,126.6472,244,9.1,29.8,-,-,-,-,1.9,북,358,-6.3,1033,-
안산,2022-12-01 4:06,37.1922,126.6472,243,9.1,29.8,-,-,-,-,1.2,북북동,12,-6.3,1033,-
안산,2022-12-01 4:07,37.1922,126.6472,243,9.1,29.8,-,-,-,-,1.7,북,8,-6.3,1032.9,-
안산,2022-12-01 4:08,37.1922,126.6472,243,9.1,29.8,-,-,-,-,0.9,북북서,348,-6.3,1032.9,-
안산,2022-12-01 4:09,37.1922,126.6472,242,9.1,29.8,-,-,-,-,1.3,북,10,-6.3,1032.8,-
안산,2022-12-01 4:10,37.1922,126.6472,242,9.1,29.8,-,-,-,-,2.4,북,359,-6.2,1032.8,-
안산,2022-12-01 4:11,37.1922,126.6472,241,9.1,29.8,-,-,-,-,1.4,북북동,18,-6.2,1032.7,-
안산,2022-12-01 4:12,37.1922,126.6472,241,9.1,29.8,-,-,-,-,1.5,북,355,-6.2,1032.7,-
안산,2022-12-01 4:13,37.1922,126.6472,240,9.1,29.8,-,-,-,-,1.1,북북동,17,-6.2,1032.7,-
안산,2022-12-01 4:14,37.1922,126.6472,240,9.1,29.8,-,-,-,-,2,북,355,-6.1,1032.7,-
안산,2022-12-01 4:15,37.1922,126.6472,239,9.1,29.8,-,-,-,-,2.4,북,359,-6.1,1032.7,-
안산,2022-12-01 4:16,37.1922,126.6472,238,9.1,29.8,-,-,-,-,1.9,북,1,-6.1,1032.7,-
안산,2022-12-01 4:17,37.1922,126.6472,237,9.1,29.8,-,-,-,-,2.3,북,1,-6.1,1032.6,-
안산,2022-12-01 4:18,37.1922,126.6472,237,9.1,29.8,-,-,-,-,1.6,북,4,-6.1,1032.7,-
안산,2022-12-01 4:19,37.1922,126.6472,236,9.1,29.8,-,-,-,-,2.4,북북서,347,-6.1,1032.6,-
안산,2022-12-01 4:20,37.1922,126.6472,235,9.1,29.8,-,-,-,-,1.3,북,2,-6.1,1032.6,-
안산,2022-12-01 4:21,37.1922,126.6472,234,9.1,29.8,-,-,-,-,1.6,북,352,-6.1,1032.7,-
안산,2022-12-01 4:22,37.1922,126.6472,234,9.1,29.8,-,-,-,-,2.3,북,9,-6.1,1032.7,-
안산,2022-12-01 4:23,37.1922,126.6472,233,9.1,29.8,-,-,-,-,2.8,북,4,-6.1,1032.5,-
안산,2022-12-01 4:24,37.1922,126.6472,233,9.1,29.8,-,-,-,-,2.1,북,359,-6.1,1032.6,-
안산,2022-12-01 4:25,37.1922,126.6472,232,9.1,29.8,-,-,-,-,1.7,북,357,-6.1,1032.6,-
안산,2022-12-01 4:26,37.1922,126.6472,231,9.1,29.8,-,-,-,-,1.9,북북서,348,-6.1,1032.6,-
안산,2022-12-01 4:27,37.1922,126.6472,231,9.1,29.8,-,-,-,-,2.5,북,351,-6.1,1032.6,-
안산,2022-12-01 4:28,37.1922,126.6472,230,9.1,29.8,-,-,-,-,2.4,북,349,-6.2,1032.5,-
안산,2022-12-01 4:29,37.1922,126.6472,230,9.1,29.8,-,-,-,-,1.8,북,352,-6.2,1032.6,-
안산,2022-12-01 4:30,37.1922,126.6472,229,9.1,29.8,-,-,-,-,1.4,북,349,-6.2,1032.6,-
안산,2022-12-01 4:31,37.1922,126.6472,229,9.1,29.8,-,-,-,-,1.2,북,355,-6.3,1032.6,-
안산,2022-12-01 4:32,37.1922,126.6472,228,9.1,29.8,-,-,-,-,0.5,북북서,346,-6.3,1032.5,-
안산,2022-12-01 4:33,37.1922,126.6472,228,9.1,29.8,-,-,-,-,1.6,북,354,-6.3,1032.5,-
안산,2022-12-01 4:34,37.1922,126.6472,228,9.1,29.8,-,-,-,-,3.4,북,2,-6.3,1032.5,-
안산,2022-12-01 4:35,37.1922,126.6472,227,9.1,29.8,-,-,-,-,2.2,북,359,-6.2,1032.5,-
안산,2022-12-01 4:36,37.1922,126.6472,227,9,29.8,-,-,-,-,1.5,북,6,-6.2,1032.5,-
안산,2022-12-01 4:37,37.1922,126.6472,227,9,29.8,-,-,-,-,1.2,북,355,-6.2,1032.5,-
안산,2022-12-01 4:38,37.1922,126.6472,227,9,29.8,-,-,-,-,0.8,북,6,-6.1,1032.5,-
안산,2022-12-01 4:39,37.1922,126.6472,227,9,29.8,-,-,-,-,0.8,북,352,-6.1,1032.5,-
안산,2022-12-01 4:40,37.1922,126.6472,227,9,29.8,-,-,-,-,1.1,북,7,-6.1,1032.5,-
안산,2022-12-01 4:41,37.1922,126.6472,227,9,29.8,-,-,-,-,0.9,북북서,347,-6.1,1032.5,-
안산,2022-12-01 4:42,37.1922,126.6472,226,9,29.8,-,-,-,-,1,북북동,21,-6.1,1032.5,-
안산,2022-12-01 4:43,37.1922,126.6472,227,9,29.8,-,-,-,-,1.6,북,1,-6,1032.4,-
안산,2022-12-01 4:44,37.1922,126.6472,227,9,29.8,-,-,-,-,1.3,북,358,-6,1032.4,-
안산,2022-12-01 4:45,37.1922,126.6472,227,9,29.8,-,-,-,-,0.4,북,2,-6,1032.5,-
안산,2022-12-01 4:46,37.1922,126.6472,227,9,29.8,-,-,-,-,0.3,북서,326,-6,1032.5,-
안산,2022-12-01 4:47,37.1922,126.6472,227,9,29.8,-,-,-,-,0.3,북북서,333,-6,1032.4,-
안산,2022-12-01 4:48,37.1922,126.6472,228,9,29.8,-,-,-,-,0.3,서,280,-6,1032.4,-
안산,2022-12-01 4:49,37.1922,126.6472,228,9,29.8,-,-,-,-,0.4,동북동,64,-6,1032.4,-
안산,2022-12-01 4:50,37.1922,126.6472,228,9,29.8,-,-,-,-,0.5,북북동,29,-6.1,1032.4,-
안산,2022-12-01 4:51,37.1922,126.6472,229,9,29.8,-,-,-,-,0.4,북북동,32,-6.1,1032.4,-
안산,2022-12-01 4:52,37.1922,126.6472,229,9,29.8,-,-,-,-,0.2,서남서,243,-6.2,1032.4,-
안산,2022-12-01 4:53,37.1922,126.6472,229,9,29.8,-,-,-,-,0.2,남서,235,-6.2,1032.4,-
안산,2022-12-01 4:54,37.1922,126.6472,230,9,29.8,-,-,-,-,0.5,북동,54,-6.3,1032.5,-
안산,2022-12-01 4:55,37.1922,126.6472,230,9,29.8,-,-,-,-,0.2,북서,320,-6.3,1032.5,-
안산,2022-12-01 4:56,37.1922,126.6472,230,9,29.8,-,-,-,-,0.4,동,84,-6.4,1032.5,-
안산,2022-12-01 4:57,37.1922,126.6472,231,9,29.8,-,-,-,-,0.6,북북동,31,-6.4,1032.4,-
안산,2022-12-01 4:58,37.1922,126.6472,232,9,29.8,-,-,-,-,0.5,북,350,-6.5,1032.4,-
안산,2022-12-01 4:59,37.1922,126.6472,232,9,29.8,-,-,-,-,0.1,서남서,249,-6.5,1032.4,-
안산,2022-12-01 5:00,37.1922,126.6472,232,9,29.8,-,-,-,-,0.7,북북서,331,-6.6,1032.4,-
안산,2022-12-01 5:01,37.1922,126.6472,233,9,29.8,-,-,-,-,0.7,북북서,342,-6.6,1032.4,-
안산,2022-12-01 5:02,37.1922,126.6472,234,9,29.8,-,-,-,-,0,서,260,-6.6,1032.3,-
안산,2022-12-01 5:03,37.1922,126.6472,234,9,29.8,-,-,-,-,0.3,서북서,291,-6.6,1032.3,-
안산,2022-12-01 5:04,37.1922,126.6472,234,9,29.8,-,-,-,-,0.5,동,91,-6.6,1032.3,-
안산,2022-12-01 5:05,37.1922,126.6472,235,9,29.8,-,-,-,-,0.1,북,351,-6.6,1032.3,-
안산,2022-12-01 5:06,37.1922,126.6472,235,9,29.8,-,-,-,-,0.2,서,275,-6.6,1032.3,-
안산,2022-12-01 5:07,37.1922,126.6472,235,9,29.8,-,-,-,-,0.4,북서,319,-6.6,1032.3,-
안산,2022-12-01 5:08,37.1922,126.6472,235,9,29.8,-,-,-,-,0.7,동북동,76,-6.6,1032.3,-
안산,2022-12-01 5:09,37.1922,126.6472,235,9,29.8,-,-,-,-,0.1,남서,217,-6.6,1032.3,-
안산,2022-12-01 5:10,37.1922,126.6472,235,9,29.8,-,-,-,-,0.5,북서,313,-6.6,1032.2,-
안산,2022-12-01 5:11,37.1922,126.6472,236,9,29.8,-,-,-,-,0.2,서북서,298,-6.6,1032.2,-
안산,2022-12-01 5:12,37.1922,126.6472,236,9,29.8,-,-,-,-,0.3,북,1,-6.7,1032.2,-
안산,2022-12-01 5:13,37.1922,126.6472,236,9,29.8,-,-,-,-,0.4,북동,52,-6.7,1032.2,-
안산,2022-12-01 5:14,37.1922,126.6472,236,9,29.8,-,-,-,-,0.2,북북서,340,-6.7,1032.2,-
안산,2022-12-01 5:15,37.1922,126.6472,236,9,29.8,-,-,-,-,0.5,북북동,28,-6.7,1032.3,-
안산,2022-12-01 5:16,37.1922,126.6472,236,9,29.8,-,-,-,-,0.2,서,281,-6.7,1032.3,-
안산,2022-12-01 5:17,37.1922,126.6472,236,9,29.8,-,-,-,-,0.5,북동,43,-6.7,1032.3,-
안산,2022-12-01 5:18,37.1922,126.6472,237,9,29.8,-,-,-,-,0.3,동남동,103,-6.7,1032.3,-
안산,2022-12-01 5:19,37.1922,126.6472,237,8.9,29.8,-,-,-,-,0.3,서북서,303,-6.7,1032.2,-
안산,2022-12-01 5:20,37.1922,126.6472,238,8.9,29.8,-,-,-,-,0.2,서북서,292,-6.7,1032.2,-
안산,2022-12-01 5:21,37.1922,126.6472,238,8.9,29.8,-,-,-,-,1.1,북북서,331,-6.7,1032.2,-
안산,2022-12-01 5:22,37.1922,126.6472,238,8.9,29.8,-,-,-,-,0.7,북서,315,-6.7,1032.2,-
안산,2022-12-01 5:23,37.1922,126.6472,238,8.9,29.8,-,-,-,-,0.1,북서,313,-6.7,1032.2,-
안산,2022-12-01 5:24,37.1922,126.6472,239,8.9,29.8,-,-,-,-,0.1,서북서,285,-6.7,1032.2,-
안산,2022-12-01 5:25,37.1922,126.6472,239,8.9,29.8,-,-,-,-,0.2,북서,309,-6.6,1032.2,-
안산,2022-12-01 5:26,37.1922,126.6472,240,8.9,29.8,-,-,-,-,0.4,동남동,116,-6.6,1032.2,-
안산,2022-12-01 5:27,37.1922,126.6472,240,8.9,29.8,-,-,-,-,0.4,북동,47,-6.6,1032.1,-
안산,2022-12-01 5:28,37.1922,126.6472,240,8.9,29.8,-,-,-,-,1,북동,52,-6.6,1032.1,-
안산,2022-12-01 5:29,37.1922,126.6472,241,8.9,29.8,-,-,-,-,0.5,북동,44,-6.6,1032.1,-
안산,2022-12-01 5:30,37.1922,126.6472,241,8.9,29.8,-,-,-,-,0.2,북북서,331,-6.7,1032.1,-
안산,2022-12-01 5:31,37.1922,126.6472,242,8.9,29.8,-,-,-,-,0.4,북동,53,-6.7,1032.1,-
안산,2022-12-01 5:32,37.1922,126.6472,242,8.9,29.8,-,-,-,-,0.1,북북서,348,-6.7,1032,-
안산,2022-12-01 5:33,37.1922,126.6472,243,8.9,29.8,-,-,-,-,0.4,북동,52,-6.8,1032,-
안산,2022-12-01 5:34,37.1922,126.6472,243,8.9,29.8,-,-,-,-,0.4,북동,52,-6.8,1032,-
안산,2022-12-01 5:35,37.1922,126.6472,243,8.9,29.8,-,-,-,-,0.2,북동,37,-6.8,1031.9,-
안산,2022-12-01 5:36,37.1922,126.6472,243,8.9,29.8,-,-,-,-,0.5,동북동,76,-6.8,1031.8,-
안산,2022-12-01 5:37,37.1922,126.6472,244,8.9,29.8,-,-,-,-,0.4,북북동,14,-6.9,1031.8,-
안산,2022-12-01 5:38,37.1922,126.6472,244,8.9,29.8,-,-,-,-,0.5,북동,35,-6.9,1031.8,-
안산,2022-12-01 5:39,37.1922,126.6472,244,8.9,29.8,-,-,-,-,0.6,동북동,69,-6.9,1031.8,-
안산,2022-12-01 5:40,37.1922,126.6472,245,8.9,29.8,-,-,-,-,0.6,동북동,76,-6.9,1031.8,-
안산,2022-12-01 5:41,37.1922,126.6472,245,8.9,29.8,-,-,-,-,0.9,북동,50,-6.9,1031.9,-
안산,2022-12-01 5:42,37.1922,126.6472,245,8.9,29.8,-,-,-,-,0.6,동북동,67,-7,1032,-
안산,2022-12-01 5:43,37.1922,126.6472,246,8.9,29.8,-,-,-,-,0.4,북동,52,-7,1032,-
안산,2022-12-01 5:44,37.1922,126.6472,246,8.9,29.8,-,-,-,-,1,동북동,62,-7.1,1032,-
안산,2022-12-01 5:45,37.1922,126.6472,247,8.9,29.7,-,-,-,-,0.8,동북동,60,-7.1,1032,-
안산,2022-12-01 5:46,37.1922,126.6472,248,8.8,29.8,-,-,-,-,0.1,북북서,339,-7.2,1032,-
안산,2022-12-01 5:47,37.1922,126.6472,249,8.8,29.8,-,-,-,-,1.1,북동,53,-7.2,1032,-
안산,2022-12-01 5:48,37.1922,126.6472,249,8.8,29.8,-,-,-,-,1.1,동북동,65,-7.2,1032.1,-
안산,2022-12-01 5:49,37.1922,126.6472,250,8.8,29.8,-,-,-,-,1,북동,55,-7.2,1032.1,-
안산,2022-12-01 5:50,37.1922,126.6472,251,8.8,29.7,-,-,-,-,0.9,동북동,62,-7.2,1032.1,-
안산,2022-12-01 5:51,37.1922,126.6472,252,8.8,29.8,-,-,-,-,1,동북동,72,-7.2,1032.1,-
안산,2022-12-01 5:52,37.1922,126.6472,253,8.8,29.8,-,-,-,-,0.4,동북동,64,-7.2,1032.1,-
안산,2022-12-01 5:53,37.1922,126.6472,255,8.8,29.8,-,-,-,-,1.2,동북동,71,-7.2,1032.2,-
안산,2022-12-01 5:54,37.1922,126.6472,256,8.8,29.7,-,-,-,-,1.4,동북동,73,-7.2,1032.1,-
안산,2022-12-01 5:55,37.1922,126.6472,257,8.8,29.7,-,-,-,-,1.2,북동,52,-7.2,1032.2,-
안산,2022-12-01 5:56,37.1922,126.6472,258,8.8,29.7,-,-,-,-,1.3,동북동,68,-7.2,1032.1,-
안산,2022-12-01 5:57,37.1922,126.6472,260,8.7,29.7,-,-,-,-,1.3,동북동,71,-7.2,1032.2,-
안산,2022-12-01 5:58,37.1922,126.6472,261,8.7,29.7,-,-,-,-,0.4,북동,47,-7.3,1032.1,-
안산,2022-12-01 5:59,37.1922,126.6472,262,8.7,29.8,-,-,-,-,0.6,북동,54,-7.3,1032,-
안산,2022-12-01 6:00,37.1922,126.6472,264,8.6,29.8,-,-,-,-,0.6,북동,52,-7.3,1032,-
안산,2022-12-01 6:01,37.1922,126.6472,266,8.6,29.8,-,-,-,-,0.3,북동,52,-7.3,1032,-
안산,2022-12-01 6:02,37.1922,126.6472,267,8.5,29.8,-,-,-,-,0.2,북동,48,-7.3,1032,-
안산,2022-12-01 6:03,37.1922,126.6472,269,8.5,29.8,-,-,-,-,0.2,동북동,69,-7.3,1032,-
안산,2022-12-01 6:04,37.1922,126.6472,271,8.5,29.9,-,-,-,-,0.2,동,90,-7.3,1031.9,-
안산,2022-12-01 6:05,37.1922,126.6472,272,8.4,29.9,-,-,-,-,0.2,동북동,75,-7.3,1031.9,-
안산,2022-12-01 6:06,37.1922,126.6472,274,8.4,29.9,-,-,-,-,0.2,북서,305,-7.3,1031.9,-
안산,2022-12-01 6:07,37.1922,126.6472,276,8.4,29.9,-,-,-,-,0.3,남서,232,-7.2,1031.9,-
안산,2022-12-01 6:08,37.1922,126.6472,277,8.4,29.9,-,-,-,-,0.3,북동,54,-7.3,1031.9,-
안산,2022-12-01 6:09,37.1922,126.6472,279,8.4,29.9,-,-,-,-,0.9,동북동,58,-7.3,1031.9,-
안산,2022-12-01 6:10,37.1922,126.6472,280,8.4,29.9,-,-,-,-,1.1,북동,53,-7.3,1032,-
안산,2022-12-01 6:11,37.1922,126.6472,281,8.4,29.9,-,-,-,-,0.6,북동,53,-7.3,1032,-
안산,2022-12-01 6:12,37.1922,126.6472,282,8.4,29.9,-,-,-,-,0.5,동북동,77,-7.3,1032,-
안산,2022-12-01 6:13,37.1922,126.6472,284,8.4,29.9,-,-,-,-,0.4,동,89,-7.3,1032.1,-
안산,2022-12-01 6:14,37.1922,126.6472,285,8.4,29.9,-,-,-,-,0.6,동북동,68,-7.3,1032.1,-
안산,2022-12-01 6:15,37.1922,126.6472,286,8.4,29.9,-,-,-,-,0.7,동북동,67,-7.3,1032.1,-
안산,2022-12-01 6:16,37.1922,126.6472,287,8.4,29.9,-,-,-,-,0.9,동북동,70,-7.3,1032.2,-
안산,2022-12-01 6:17,37.1922,126.6472,288,8.4,29.9,-,-,-,-,0.7,동북동,66,-7.3,1032.1,-
안산,2022-12-01 6:18,37.1922,126.6472,289,8.4,29.9,-,-,-,-,0.6,동북동,65,-7.3,1032.1,-
안산,2022-12-01 6:19,37.1922,126.6472,290,8.4,29.9,-,-,-,-,0.1,동북동,64,-7.3,1032.1,-
안산,2022-12-01 6:20,37.1922,126.6472,291,8.4,29.9,-,-,-,-,0.1,동북동,75,-7.3,1032.1,-
안산,2022-12-01 6:21,37.1922,126.6472,292,8.4,29.9,-,-,-,-,0.5,동북동,66,-7.3,1032.1,-
안산,2022-12-01 6:22,37.1922,126.6472,294,8.4,29.9,-,-,-,-,0.9,동북동,78,-7.3,1032,-
안산,2022-12-01 6:23,37.1922,126.6472,295,8.4,29.9,-,-,-,-,1,동북동,78,-7.3,1031.9,-
안산,2022-12-01 6:24,37.1922,126.6472,295,8.4,29.9,-,-,-,-,0.8,동북동,71,-7.3,1031.9,-
안산,2022-12-01 6:25,37.1922,126.6472,296,8.4,29.9,-,-,-,-,0.9,동북동,72,-7.4,1031.9,-
안산,2022-12-01 6:26,37.1922,126.6472,297,8.4,29.9,-,-,-,-,0.8,동,81,-7.4,1032,-
안산,2022-12-01 6:27,37.1922,126.6472,298,8.4,29.9,-,-,-,-,0.7,동,80,-7.4,1032.1,-
안산,2022-12-01 6:28,37.1922,126.6472,299,8.4,29.9,-,-,-,-,0.7,동북동,75,-7.4,1032.1,-
안산,2022-12-01 6:29,37.1922,126.6472,300,8.4,29.9,-,-,-,-,1.1,동,79,-7.3,1032.1,-
안산,2022-12-01 6:30,37.1922,126.6472,301,8.4,29.9,-,-,-,-,0.9,동북동,78,-7.4,1032,-
안산,2022-12-01 6:31,37.1922,126.6472,302,8.4,29.9,-,-,-,-,0.9,동북동,71,-7.4,1032,-
안산,2022-12-01 6:32,37.1922,126.6472,303,8.4,29.9,-,-,-,-,1,동북동,71,-7.4,1031.9,-
안산,2022-12-01 6:33,37.1922,126.6472,304,8.4,29.9,-,-,-,-,0.9,동북동,72,-7.4,1031.9,-
안산,2022-12-01 6:34,37.1922,126.6472,304,8.4,29.9,-,-,-,-,1,동,80,-7.4,1031.9,-
안산,2022-12-01 6:35,37.1922,126.6472,305,8.4,29.9,-,-,-,-,1.3,동북동,73,-7.4,1031.9,-
안산,2022-12-01 6:36,37.1922,126.6472,307,8.4,29.9,-,-,-,-,1.3,동,82,-7.4,1031.9,-
안산,2022-12-01 6:37,37.1922,126.6472,308,8.4,29.9,-,-,-,-,1.4,동북동,70,-7.5,1032,-
안산,2022-12-01 6:38,37.1922,126.6472,309,8.4,29.9,-,-,-,-,0.8,동북동,68,-7.5,1032,-
안산,2022-12-01 6:39,37.1922,126.6472,310,8.4,29.9,-,-,-,-,0.7,동북동,73,-7.5,1032,-
안산,2022-12-01 6:40,37.1922,126.6472,311,8.4,29.9,-,-,-,-,0.7,동북동,65,-7.4,1032,-
안산,2022-12-01 6:41,37.1922,126.6472,312,8.4,29.9,-,-,-,-,0.9,동북동,72,-7.4,1032,-
안산,2022-12-01 6:42,37.1922,126.6472,313,8.4,29.9,-,-,-,-,0.6,동북동,62,-7.4,1032,-
안산,2022-12-01 6:43,37.1922,126.6472,315,8.4,29.9,-,-,-,-,1,동북동,74,-7.4,1032,-
안산,2022-12-01 6:44,37.1922,126.6472,316,8.4,29.9,-,-,-,-,1.5,동북동,75,-7.4,1032,-
안산,2022-12-01 6:45,37.1922,126.6472,317,8.4,29.9,-,-,-,-,1.3,동,80,-7.5,1032,-
안산,2022-12-01 6:46,37.1922,126.6472,319,8.4,29.9,-,-,-,-,1.1,동,81,-7.5,1032,-
안산,2022-12-01 6:47,37.1922,126.6472,320,8.4,29.9,-,-,-,-,1.4,동북동,77,-7.6,1032,-
안산,2022-12-01 6:48,37.1922,126.6472,322,8.4,29.9,-,-,-,-,1.3,동북동,78,-7.6,1031.9,-
안산,2022-12-01 6:49,37.1922,126.6472,323,8.4,29.9,-,-,-,-,1.4,동북동,75,-7.6,1031.9,-
안산,2022-12-01 6:50,37.1922,126.6472,325,8.4,29.9,-,-,-,-,1.2,동북동,70,-7.6,1031.9,-
안산,2022-12-01 6:51,37.1922,126.6472,326,8.4,29.9,-,-,-,-,1,동북동,65,-7.6,1031.9,-
안산,2022-12-01 6:52,37.1922,126.6472,328,8.4,29.9,-,-,-,-,1.2,동북동,73,-7.6,1031.9,-
안산,2022-12-01 6:53,37.1922,126.6472,330,8.4,29.9,-,-,-,-,1.1,동북동,72,-7.6,1031.9,-
안산,2022-12-01 6:54,37.1922,126.6472,331,8.4,29.9,-,-,-,-,1,동북동,65,-7.6,1031.8,-
안산,2022-12-01 6:55,37.1922,126.6472,333,8.4,29.9,-,-,-,-,0.8,동북동,71,-7.6,1031.8,-
안산,2022-12-01 6:56,37.1922,126.6472,335,8.4,29.9,-,-,-,-,0.9,동,79,-7.6,1031.8,-
안산,2022-12-01 6:57,37.1922,126.6472,337,8.4,29.9,-,-,-,-,1.3,동북동,77,-7.6,1031.8,-
안산,2022-12-01 6:58,37.1922,126.6472,339,8.4,29.9,-,-,-,-,1.5,동북동,72,-7.6,1031.8,-
안산,2022-12-01 6:59,37.1922,126.6472,341,8.4,29.9,-,-,-,-,1.7,동북동,75,-7.6,1031.8,-
안산,2022-12-01 7:00,37.1922,126.6472,342,8.4,29.9,-,-,-,-,1.8,동,79,-7.7,1031.8,-
안산,2022-12-01 7:01,37.1922,126.6472,344,8.4,29.9,-,-,-,-,1.5,동북동,78,-7.7,1031.9,-
안산,2022-12-01 7:02,37.1922,126.6472,346,8.4,29.9,-,-,-,-,1.2,동,80,-7.7,1031.9,-
안산,2022-12-01 7:03,37.1922,126.6472,348,8.4,29.9,-,-,-,-,1.2,동,86,-7.8,1031.9,-
안산,2022-12-01 7:04,37.1922,126.6472,349,8.4,29.9,-,-,-,-,1.2,동,82,-7.8,1031.9,-
안산,2022-12-01 7:05,37.1922,126.6472,351,8.4,29.9,-,-,-,-,1.6,동북동,77,-7.8,1031.8,-
안산,2022-12-01 7:06,37.1922,126.6472,353,8.4,29.9,-,-,-,-,1.5,동,80,-7.8,1031.8,-
안산,2022-12-01 7:07,37.1922,126.6472,355,8.4,29.9,-,-,-,-,1.7,동,80,-7.8,1031.8,-
안산,2022-12-01 7:08,37.1922,126.6472,356,8.4,29.9,-,-,-,-,1.6,동,82,-7.8,1031.8,-
안산,2022-12-01 7:09,37.1922,126.6472,358,8.4,29.9,-,-,-,-,1.6,동북동,77,-7.8,1031.8,-
안산,2022-12-01 7:10,37.1922,126.6472,360,8.4,29.9,-,-,-,-,1.4,동,82,-7.8,1031.8,-
안산,2022-12-01 7:11,37.1922,126.6472,361,8.4,29.9,-,-,-,-,1.1,동,87,-7.8,1031.8,-
안산,2022-12-01 7:12,37.1922,126.6472,363,8.4,29.9,-,-,-,-,1.4,동,82,-7.8,1031.8,-
안산,2022-12-01 7:13,37.1922,126.6472,365,8.4,29.9,-,-,-,-,1.2,동북동,78,-7.8,1031.8,-
안산,2022-12-01 7:14,37.1922,126.6472,366,8.4,29.9,-,-,-,-,1.3,동,79,-7.8,1031.8,-
안산,2022-12-01 7:15,37.1922,126.6472,368,8.4,29.9,-,-,-,-,1.2,동,81,-7.8,1031.9,-
안산,2022-12-01 7:16,37.1922,126.6472,369,8.4,29.9,-,-,-,-,1.2,동북동,77,-7.8,1031.8,-
안산,2022-12-01 7:17,37.1922,126.6472,371,8.4,29.9,-,-,-,-,1.2,동,81,-7.8,1031.8,-
안산,2022-12-01 7:18,37.1922,126.6472,371,8.4,29.9,-,-,-,-,1.3,동,87,-7.8,1031.9,-
안산,2022-12-01 7:19,37.1922,126.6472,373,8.4,29.9,-,-,-,-,1.4,동,84,-7.8,1031.9,-
안산,2022-12-01 7:20,37.1922,126.6472,375,8.4,29.9,-,-,-,-,1.3,동,92,-7.8,1032,-
안산,2022-12-01 7:21,37.1922,126.6472,376,8.4,29.9,-,-,-,-,1.2,동,86,-7.8,1032.1,-
안산,2022-12-01 7:22,37.1922,126.6472,377,8.4,29.9,-,-,-,-,1.4,동,79,-7.8,1032.1,-
안산,2022-12-01 7:23,37.1922,126.6472,379,8.4,29.9,-,-,-,-,1.3,동,83,-7.8,1032,-
안산,2022-12-01 7:24,37.1922,126.6472,380,8.4,29.9,-,-,-,-,1.5,동북동,77,-7.8,1032,-
안산,2022-12-01 7:25,37.1922,126.6472,381,8.4,29.9,-,-,-,-,1.4,동북동,77,-7.7,1032.1,-
안산,2022-12-01 7:26,37.1922,126.6472,383,8.4,29.9,-,-,-,-,1.3,동,82,-7.7,1032.1,-
안산,2022-12-01 7:27,37.1922,126.6472,384,8.4,29.9,-,-,-,-,1.5,동,84,-7.7,1032,-
